split,aug,acc,f1_weighted,f1_macro,miou
80_20,none,0.9793388429752066,0.9794601314489672,0.9821143364693902,0.9652084880477071
80_20,gain,0.981404958677686,0.9814773315018986,0.9828094070585206,0.966516520814201
90_10__none,90_10,none,0.9144385026737968,0.913858067012759,0.9212136457728887,0.8600750882781013,10
90_10__gain,90_10,gain,0.9358288770053476,0.9354788691465926,0.939901332798063,0.8895342568951384,9
90_10__bg_noise,90_10,bg_noise,0.7433155080213903,0.7493138493758329,0.7595423203496348,0.6296193625335414,10
80_20__none,80_20,none,0.9302949061662198,0.9299774600883286,0.9351050861618784,0.8806954613749987,10
80_20__gain,80_20,gain,0.9302949061662198,0.9306754732650774,0.9361105486297107,0.8826180567586601,9
80_20__bg_noise,80_20,bg_noise,0.7506702412868632,0.7617740249016207,0.7628912715060657,0.6289185361901481,10
70_30__none,70_30,none,0.9303571428571429,0.9307111378495367,0.9327935328628566,0.876409657114089,10
70_30__gain,70_30,gain,0.9375,0.9373341571272641,0.9388229491091714,0.8867726087004393,10
70_30__bg_noise,70_30,bg_noise,0.7482142857142857,0.7518175555640831,0.7482559844603153,0.6192356138580352,10
